audio_recording_id,start_offset,end_offset,site_id,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
786,5985,5995,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
786,475,485,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4608,4618,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2103,2113,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4608,4618,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4578,4588,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,2103,2113,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4578,4588,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4608,4618,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2103,2113,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,4608,4618,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4578,4588,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4608,4618,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,2103,2113,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,4608,4618,253,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2103,2113,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4608,4618,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,2103,2113,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4578,4588,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6603,6613,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,6618,6628,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
807,2223,2233,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,6693,6703,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4668,4678,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO
807,4668,4678,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,1281,1291,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,253,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,253,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4668,4678,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1281,1291,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1281,1291,253,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4668,4678,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,5885,5895,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4638,4648,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
807,5885,5895,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4638,4648,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,5885,5895,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,253,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,5885,5895,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO
807,4638,4648,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO
807,5885,5895,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4638,4648,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1205,1215,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4563,4573,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1205,1215,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4563,4573,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1205,1215,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4563,4573,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1205,1215,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4563,4573,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1205,1215,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4563,4573,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
807,873,883,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1205,1215,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO
807,873,883,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4338,4348,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,3573,3583,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4653,4663,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4653,4663,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3573,3583,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1749,1759,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4653,4663,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
807,3573,3583,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4653,4663,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3573,3583,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4653,4663,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1749,1759,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3573,3583,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1749,1759,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4653,4663,253,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
807,1749,1759,253,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
807,3573,3583,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1325,1335,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,1277,1287,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1325,1335,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1277,1287,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1325,1335,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1277,1287,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1277,1287,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1325,1335,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,3708,3718,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,1325,1335,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,1325,1335,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,1277,1287,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1277,1287,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4458,4468,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,1277,1287,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,1277,1287,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4623,4633,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3708,3718,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,3708,3718,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6813,6823,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,4593,4603,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4593,4603,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4593,4603,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,4593,4603,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4623,4633,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,3245,3255,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4533,4543,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,3245,3255,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,253,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,2703,2713,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,4533,4543,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,4533,4543,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,3245,3255,253,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,4533,4543,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,2703,2713,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,2703,2713,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
807,2703,2713,253,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
807,2703,2713,253,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
807,6663,6673,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
807,2703,2713,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
807,6663,6673,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
807,2703,2713,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
807,6663,6673,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
828,2309,2319,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
828,477,487,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
828,2271,2281,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
829,7060,7070,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
829,5870,5880,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
836,0,10,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
847,16,26,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
852,148,158,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
856,437,447,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
856,513,523,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
882,119,129,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
893,5221,5231,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
894,4436,4446,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
904,4974,4984,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
910,409,419,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
921,220,230,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
925,3126,3136,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
925,3589,3599,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
929,4232,4242,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
932,1276,1286,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
940,158,168,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
944,3597,3607,253,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
944,179,189,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
944,1016,1026,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
948,4617,4627,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
960,307,317,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
962,29,39,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
965,413,423,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
970,1035,1045,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
973,6774,6784,253,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
975,161,171,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO
975,3522,3532,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
985,4255,4265,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
985,2611,2621,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
988,1180,1190,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
989,425,435,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
991,6655,6665,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
991,4969,4979,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
992,1915,1925,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES
997,6651,6661,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1001,6391,6401,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1010,1621,1631,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1010,2617,2627,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
1010,637,647,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1020,37,47,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1023,1600,1610,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1024,5122,5132,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1024,1251,1261,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1026,5635,5645,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1035,1172,1182,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1035,3953,3963,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
1037,1341,1351,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1037,2568,2578,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1037,1341,1351,253,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,2568,2578,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,253,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,2568,2578,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES
1037,2568,2578,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3243,3253,253,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,885,895,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
1037,3093,3103,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO
1037,3093,3103,253,NO,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO
1037,885,895,253,NO,NO,NO,YES,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO
1037,3138,3148,253,NO,YES,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,YES,NO
1037,3093,3103,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,253,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3093,3103,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3138,3148,253,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,885,895,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3138,3148,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,885,895,253,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
1037,3138,3148,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3093,3103,253,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3228,3238,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3273,3283,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,253,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,253,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,253,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,253,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3228,3238,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3273,3283,253,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1037,3108,3118,253,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3123,3133,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3123,3133,253,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3183,3193,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
1037,3213,3223,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
1037,3183,3193,253,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3183,3193,253,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
1037,3213,3223,253,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES
1037,3183,3193,253,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES
1037,2733,2743,253,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
